Year,Mo,Dy,Hr,Mn,Sec,Tsunami Event Validity,Tsunami Cause Code,Earthquake Magnitude,Deposits,Country,Location Name,Latitude,Longitude,Maximum Water Height (m),Number of Runups,Tsunami Magnitude (Iida),Tsunami Intensity,Total Deaths,Total Missing,Total Missing Description,Total Injuries,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Damaged
1923.0,3.0,4.0,,,,1.0,0.0,,0.0,CHILE,SAN FELIX ISLAND,-26.3,-80.1,35.0,1.0,,4.0,,,,,,,,
1928.0,4.0,25.0,0.0,31.0,18.0,1.0,1.0,5.2,0.0,GREECE,"GRECIAN ARCHIPELAGO, CRETE",38.0,23.0,,0.0,,,,,,,,,,
1908.0,2.0,14.0,11.0,25.0,0.0,1.0,3.0,6.0,0.0,USA,"PRINCE WILLIAM SOUND, AK",61.0,-146.2,,1.0,,,,,,,,1.0,,
1869.0,8.0,21.0,16.0,40.0,,1.0,1.0,6.8,0.0,CHILE,NORTHERN CHILE,-21.0,-70.0,,1.0,,0.0,,,,,,,,
1957.0,10.0,26.0,14.0,16.0,57.0,2.0,1.0,6.0,0.0,INDONESIA,MAKASSAR STRAIT,-2.0,116.0,,1.0,,0.0,,,,,,,,
1820.0,12.0,29.0,,,,2.0,1.0,6.9,0.0,GREECE,ISLAND OF ZAKYNTHOS,37.75,21.25,,1.0,,3.0,8.0,,,,,1.0,79.0,
2013.0,11.0,17.0,9.0,4.0,53.0,4.0,1.0,7.7,0.0,ANTARCTICA,SCOTIA SEA,-60.274,-46.401,0.15,2.0,,,,,,,,,,
1960.0,6.0,11.0,15.0,14.0,9.0,3.0,1.0,6.6,0.0,PAPUA NEW GUINEA,SOLOMON SEA,-9.4,152.3,,1.0,-0.5,0.0,,,,,,,,
2021.0,6.0,16.0,4.0,43.0,7.0,3.0,3.0,5.8,0.0,INDONESIA,BANDA SEA,-3.593,129.503,0.5,2.0,,,,,,,,1.0,,
1872.0,1.0,10.0,,,,1.0,1.0,6.5,0.0,PERU,S. PERU,-16.4,-71.5,,1.0,,0.0,,,,,,,,
1847.0,4.0,16.0,,,,3.0,1.0,,0.0,ITALY,LIVORNO,,,,0.0,,,,,,,,,,
1987.0,10.0,16.0,20.0,48.0,1.6,4.0,1.0,7.4,0.0,PAPUA NEW GUINEA,SOLOMON SEA,-6.266,149.06,0.07,2.0,-3.3,,,,,,,2.0,,
1926.0,8.0,17.0,1.0,42.0,,2.0,1.0,5.3,0.0,ITALY,AEOLIAN ISLANDS,38.567,14.833,,0.0,,3.0,,,,,,,,
1983.0,8.0,17.0,12.0,17.0,56.0,4.0,1.0,6.6,0.0,PHILIPPINES,LUZON ISLAND,18.231,120.86,0.1,1.0,,,16.0,,,47.0,,2.0,,
1883.0,8.0,27.0,2.0,59.0,,4.0,6.0,,14.0,INDONESIA,KRAKATAU,-6.102,105.423,41.0,101.0,5.1,4.0,36417.0,,,,,4.0,,
2000.0,4.0,5.0,4.0,36.0,59.8,4.0,3.0,5.5,0.0,GREECE,CRETE,34.22,25.69,0.5,1.0,,,,,,,,,,
1954.0,2.0,,,,,4.0,6.0,,0.0,ITALY,STROMBOLI ISLAND,38.789,15.213,,4.0,,4.0,,,,,,,,
2013.0,9.0,24.0,,,,4.0,3.0,,0.0,PAKISTAN,OFF COAST GWADAR,25.18,62.26,0.57,11.0,,,825.0,,,619.0,,4.0,32638.0,14118.0
1987.0,5.0,20.0,,,,4.0,8.0,,0.0,NEW ZEALAND,DEEP COVE,-45.46,167.15,,1.0,,,,,,,,,,
1872.0,8.0,23.0,18.0,6.0,,4.0,1.0,,0.0,USA,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",52.2,-168.5,1.3,8.0,1.6,0.0,,,,,,,,
2005.0,11.0,14.0,21.0,38.0,51.4,4.0,1.0,7.0,0.0,JAPAN,E. COAST HONSHU ISLAND,38.107,144.896,0.42,1.0,,,,,,,,,,
1859.0,12.0,17.0,,,,2.0,1.0,,0.0,INDONESIA,N. MOLUCCAS ISLANDS,0.9,124.9,,1.0,,0.0,,,,,,,,
1933.0,3.0,11.0,1.0,54.0,7.8,1.0,9.0,6.3,0.0,USA,S. CALIFORNIA,33.616,-117.966,0.1,2.0,-3.3,-3.0,120.0,,,,41.0,4.0,,
1996.0,2.0,17.0,5.0,59.0,30.5,4.0,1.0,8.2,1.0,INDONESIA,IRIAN JAYA,-0.891,136.952,7.7,115.0,2.9,1.8,164.0,,,432.0,4.2,2.0,5043.0,
1871.0,1.0,17.0,,,,1.0,1.0,,0.0,ITALY,LIGURIAN SEA,,,,0.0,,4.0,,,,,,,,
2020.0,1.0,28.0,19.0,10.0,25.0,4.0,1.0,7.7,0.0,CUBA,OFF SE COAST,19.44,-78.755,0.11,2.0,,,,,,,,2.0,1.0,
1909.0,10.0,6.0,2.0,41.0,,0.0,1.0,,0.0,USA,UTAH,41.8,-112.7,,1.0,,,,,,,,1.0,,
1903.0,3.0,30.0,,,,2.0,1.0,6.5,0.0,INDONESIA,BANDA SEA,-3.0,127.5,1.0,2.0,-0.5,0.0,,,,,,,,
1861.0,2.0,16.0,,,,4.0,1.0,8.5,0.0,INDONESIA,SW. SUMATRA,-1.0,97.5,7.0,17.0,,3.0,1105.0,,,,,2.0,,
1929.0,8.0,12.0,11.0,24.0,0.0,0.0,1.0,,0.0,USA,"ATTICA, NEW YORK",42.9,-78.3,,1.0,,,,,,,,,,
1987.0,6.0,18.0,14.0,3.0,16.7,1.0,1.0,6.3,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.717,162.33,,1.0,,,,,,,,,,
1979.0,11.0,16.0,15.0,21.0,25.7,2.0,1.0,6.9,0.0,FIJI,FIJI ISLANDS,-16.76,179.984,,1.0,,,,,,,,2.0,,
1963.0,3.0,28.0,10.0,,,3.0,0.0,,0.0,CANADA,"GRAHAM ISLAND, BRITISH COLUMBIA",54.0,-132.25,5.5,7.0,,,1.0,,,,,2.0,,
1907.0,3.0,29.0,20.0,46.0,30.0,1.0,1.0,7.3,0.0,INDONESIA,"KARAKELONG, TALAUD ISLANDS",3.0,122.0,4.0,1.0,2.0,2.0,,,,,,,,
1994.0,9.0,16.0,6.0,20.0,18.7,4.0,1.0,6.7,0.0,TAIWAN,TAIWAN STRAIT,22.528,118.711,0.24,3.0,,,1.0,,,400.0,,2.0,,
1995.0,10.0,18.0,10.0,37.0,26.3,4.0,1.0,7.1,0.0,JAPAN,RYUKYU ISLANDS,27.929,130.175,2.59,42.0,0.8,1.5,,,,1.0,,1.0,,
1941.0,1.0,20.0,3.0,37.0,1.9,2.0,1.0,6.0,0.0,CYPRUS,LEVANTIAN SEA,35.221,33.751,,1.0,,2.0,,,,,,2.0,,
1922.0,2.0,27.0,20.0,39.0,50.0,2.0,1.0,6.3,0.0,PHILIPPINES,CEBU ISLAND,10.2,124.1,0.7,3.0,-0.5,0.0,5.0,,,,,2.0,,
2021.0,2.0,10.0,13.0,19.0,55.0,4.0,1.0,7.7,0.0,NEW CALEDONIA,LOYALTY ISLANDS,-23.054,171.601,0.78,20.0,,,,,,,,,,
1971.0,12.0,15.0,8.0,29.0,55.3,4.0,1.0,7.8,3.0,RUSSIA,KAMCHATKA,56.0,163.3,0.47,12.0,,,,,,,,,,
1854.0,8.0,18.0,,,,2.0,0.0,,0.0,USA,S. CALIFORNIA,,,0.03,1.0,,,,,,,,,,
1974.0,10.0,3.0,14.0,21.0,29.1,4.0,1.0,8.1,0.0,PERU,CENTRAL PERU,-12.27,-77.79,0.92,35.0,0.8,1.0,78.0,,,2414.0,10.0,3.0,,
1861.0,3.0,9.0,,,,4.0,1.0,7.0,0.0,INDONESIA,SW. SUMATRA,0.009,98.0,,4.0,,2.0,950.0,,,,,3.0,96.0,
1971.0,9.0,5.0,18.0,35.0,25.0,4.0,1.0,7.1,0.0,RUSSIA,TATAR STRAIT,46.5,141.2,2.0,29.0,,1.0,,,,,,1.0,,
1918.0,5.0,20.0,17.0,55.0,10.0,2.0,1.0,7.9,0.0,CHILE,NORTHERN CHILE,-28.5,-71.5,,0.0,,,,,,,,,,
1871.0,6.0,18.0,0.0,0.0,0.0,2.0,1.0,,0.0,USA,"LONG ISLAND, NEW YORK",40.5,-73.9,,1.0,,,,,,,,,,
2007.0,7.0,16.0,1.0,13.0,22.0,4.0,1.0,6.6,0.0,JAPAN,HONSHU: W COAST,37.57,138.478,,1.0,,,9.0,,,1088.0,,3.0,875.0,
1894.0,10.0,22.0,8.0,35.0,,4.0,1.0,7.0,0.0,JAPAN,"YAMAGATA, JAPAN",38.9,139.8,,0.0,-1.0,-1.0,726.0,,,,,,3858.0,
1986.0,5.0,17.0,16.0,20.0,22.2,1.0,1.0,6.4,0.0,USA,"ANDREANOF ISLANDS, AK",52.327,-174.504,,0.0,,,,,,,,,,
1971.0,3.0,19.0,,,,0.0,8.0,,0.0,PERU,CHUNGAR,-11.116,-76.5,30.0,0.0,,,600.0,,,,,2.0,,
1907.0,10.0,6.0,,,,4.0,6.0,,0.0,SAMOA,MATAVANU VOLCANO,-13.612,-172.525,3.6,2.0,,,,,,,,3.0,,
1876.0,,,,,,-1.0,9.0,,0.0,INDIA,BAY OF BENGAL,,,,0.0,,,,,,,,,,
1892.0,8.0,30.0,,,,3.0,6.0,,0.0,TONGA,TOFUA,-19.75,-175.07,,2.0,,,,,,,,,,
2017.0,5.0,29.0,3.0,45.0,,3.0,9.0,,0.0,NETHERLANDS,NORTH SEA,,,2.0,2.0,,,,,,,,1.0,,
1858.0,6.0,5.0,,,,2.0,0.0,,0.0,UK,"DOVER STRAITS, ENGLAND",51.03,1.61,2.4,2.0,,,,,,,,,,
2010.0,8.0,13.0,21.0,19.0,33.0,4.0,1.0,6.9,0.0,USA TERRITORY,"GUAM, MARIANA ISLANDS",12.484,141.476,0.07,1.0,,,,,,,,,,
1846.0,10.0,4.0,22.0,15.0,,3.0,1.0,,0.0,ITALY,TUSCANY,,,,0.0,,,,,,,,,,
1902.0,5.0,5.0,,,,4.0,7.0,,1.0,MARTINIQUE (FRENCH TERRITORY),MOUNT PELEE,14.82,-61.17,5.0,1.0,,,23.0,,,,,,,
1940.0,1.0,15.0,13.0,19.0,24.0,2.0,1.0,5.1,0.0,ITALY,NORTHERN SICILY,38.067,13.467,,0.0,,3.0,,,,,,,,
2006.0,11.0,13.0,8.0,2.0,44.4,4.0,1.0,5.2,0.0,TAIWAN,SOUTH CHINA SEA,20.656,119.997,0.15,1.0,,,,,,,,,,
1917.0,1.0,,,,,1.0,0.0,,0.0,INDONESIA,LINGA ARCHIPELAGO,-0.25,104.5,,0.0,,1.5,,,,,,,,
1941.0,7.0,7.0,,,,3.0,8.0,,0.0,SPAIN,"TENERIFE, CANARY ISLANDS",28.48,-16.25,6.0,2.0,,,,,,1.0,,,,
1900.0,8.0,11.0,4.0,40.0,,4.0,3.0,,0.0,USA,"LITUYA BAY, AK",58.6,-137.5,,1.0,,,5.0,,,,,1.0,,
1982.0,12.0,19.0,17.0,43.0,54.8,4.0,1.0,7.5,0.0,TONGA,KERMADEC ISLANDS,-24.133,-175.864,0.2,4.0,-2.3,,,,,,,,,
1850.0,,,,,,1.0,6.0,,0.0,NORTHWEST PACIFIC OCEAN,PHILIPPINE SEA,20.6,134.8,,0.0,,,,,,,,,,
1888.0,6.0,13.0,,,,0.0,1.0,7.5,0.0,CHINA,BOHAI GULF,38.5,119.0,,1.0,,,,,,,,3.0,,
1974.0,12.0,28.0,12.0,11.0,43.7,0.0,1.0,6.2,0.0,PAKISTAN,PAKISTAN,35.1,72.9,,0.0,,,5300.0,,,17000.0,3.255,2.0,,
1859.0,7.0,20.0,,,,3.0,1.0,,0.0,INDONESIA,"LONTOR ISLAND, BANDA SEA",-4.6,129.9,,1.0,,0.0,,,,,,,,
1911.0,7.0,12.0,4.0,7.0,36.0,1.0,1.0,7.8,0.0,PHILIPPINES,PHILIPPINE TRENCH,9.0,126.0,,4.0,,,,,,,,3.0,,
1931.0,11.0,2.0,10.0,2.0,,4.0,1.0,7.1,0.0,JAPAN,SEIKAIDO,32.2,132.1,0.8,9.0,-0.3,,1.0,,,,,,14.0,
1953.0,6.0,27.0,,,,3.0,6.0,,1.0,PAPUA NEW GUINEA,BISMARCK SEA,-2.4,147.4,,1.0,0.5,1.0,,,,,,1.0,,
1852.0,11.0,11.0,0.0,0.0,,1.0,1.0,6.8,0.0,INDONESIA,"SIBOLGA, SUMATRA",1.5,98.0,,3.0,,0.0,,,,,,,,
1926.0,7.0,,,,,1.0,0.0,,0.0,SOUTH KOREA,S. OF KOREA,35.0,128.0,,0.0,,1.5,,,,,,,,
1949.0,1.0,27.0,11.0,0.0,0.0,4.0,1.0,5.9,0.0,RUSSIA,KAMCHATKA,54.6,163.5,,1.0,,,,,,,,,,
1990.0,2.0,20.0,6.0,53.0,39.8,4.0,1.0,6.4,0.0,JAPAN,JAPAN,34.706,139.252,0.16,1.0,-1.7,,,,,,,,,
1822.0,5.0,7.0,,,,3.0,1.0,7.6,0.0,COSTA RICA,MATINA,10.1,-83.3,,3.0,,,,,,,,2.0,,
1927.0,10.0,24.0,15.0,59.0,44.8,3.0,3.0,7.1,0.0,USA,"SE. ALASKA, AK",57.69,-136.07,,9.0,,,,,,,,,,
1891.0,6.0,10.0,,,,3.0,0.0,,0.0,INDONESIA,N. MOLUCCAS ISLANDS,-0.5,127.5,,1.0,,0.5,,,,,,,,
1891.0,1.0,15.0,3.0,55.0,,3.0,1.0,,0.0,ALGERIA,SEA OF ALBORAN,36.5,1.8,,1.0,,,36.0,,,,,2.0,75.0,
1965.0,8.0,13.0,12.0,40.0,32.0,2.0,1.0,7.3,0.0,VANUATU,VANUATU ISLANDS,-15.9,166.8,2.0,1.0,1.0,1.0,,,,,,1.0,,
1884.0,11.0,12.0,,,,1.0,9.0,,0.0,USA,N. CALIFORNIA,40.0,-122.0,0.1,1.0,,-3.0,,,,,,,,
1928.0,,,,,,1.0,0.0,,0.0,CANADA,"CURLING, NEWFOUNDLAND",48.967,-58.0,,0.0,,,,,,,,,,
2007.0,11.0,29.0,19.0,0.0,20.4,1.0,1.0,7.4,0.0,MARTINIQUE (FRENCH TERRITORY),MARTINIQUE,14.944,-61.274,,0.0,,,,,,,,,,
1931.0,12.0,1.0,,,,1.0,0.0,,0.0,CUBA,NORTHERN COAST (LAS VILLAS),22.8,-80.4,1.0,2.0,,,,,,,,1.0,,
1888.0,9.0,9.0,15.0,4.0,,4.0,1.0,6.1,0.0,GREECE,GULF OF CORINTH,38.2,22.1,,0.0,,,,,,,,,,
2015.0,11.0,13.0,20.0,51.0,3.0,4.0,1.0,6.7,0.0,JAPAN,JAPAN,31.001,128.873,0.3,1.0,,,,,,,,,,
1983.0,6.0,9.0,12.0,49.0,3.8,4.0,1.0,5.9,0.0,JAPAN,"NOSHIRO, JAPAN",40.249,138.948,0.6,1.0,,,,,,,,,,
1862.0,3.0,4.0,9.0,30.0,,1.0,1.0,6.0,0.0,PHILIPPINES,W. LUZON ISLAND,14.5,121.0,,0.0,,0.5,,,,,,1.0,,
1899.0,,,,,,3.0,0.0,,0.0,VIETNAM,NORTH CENTRAL VIETNAM,19.0,106.0,3.0,1.0,,,,,,,,1.0,,
2004.0,12.0,23.0,14.0,59.0,4.4,4.0,1.0,8.1,0.0,AUSTRALIA,MACQUARIE ISLAND,-49.312,161.345,0.3,4.0,,,,,,,,,,
1831.0,7.0,2.0,,,,2.0,1.0,,0.0,ITALY,SCIACCA,37.05,12.3,,1.0,,1.0,,,,,,,,
1925.0,11.0,25.0,,,,-1.0,1.0,,0.0,PHILIPPINES,SULU SEA,,,,0.0,,,,,,,,,,
1986.0,5.0,7.0,22.0,47.0,10.8,4.0,1.0,8.0,0.0,USA,"ANDREANOF ISLANDS, AK",51.52,-174.776,0.9,66.0,-0.1,,,,,,,2.0,,
1869.0,7.0,24.0,,,,3.0,0.0,,0.0,USA,"OFF N COAST OF OAHU, HAWAII",20.0,-155.0,8.2,8.0,3.2,3.0,,,,,,2.0,,
2003.0,8.0,4.0,4.0,37.0,20.1,4.0,1.0,7.6,0.0,ANTARCTICA,SCOTIA SEA,-60.532,-43.411,,1.0,,,,,,,,1.0,,
2020.0,1.0,7.0,8.0,24.0,26.0,4.0,1.0,6.4,0.0,USA TERRITORY,PUERTO RICO,17.916,-66.813,0.06,6.0,,,4.0,,,,800.0,4.0,300.0,1390.0
1994.0,10.0,8.0,21.0,44.0,7.2,4.0,1.0,6.8,0.0,INDONESIA,HALMAHERA,-1.258,127.98,3.0,1.0,1.6,1.5,1.0,,,52.0,,2.0,,500.0
2019.0,11.0,14.0,16.0,17.0,40.0,4.0,1.0,7.1,0.0,INDONESIA,N. MOLUCCAS ISLANDS,1.6,126.416,0.11,8.0,,,1.0,,,3.0,,1.0,,36.0
1957.0,3.0,9.0,14.0,22.0,31.9,4.0,1.0,8.6,6.0,USA,"ANDREANOF ISLANDS, AK",51.292,-175.629,32.0,332.0,3.9,3.0,2.0,,,1.0,,3.0,,
1913.0,3.0,14.0,8.0,45.0,4.3,-1.0,4.0,7.8,0.0,INDONESIA,SANGIHE ISLAND,5.354,126.121,,1.0,,,138.0,,,,,2.0,,
2018.0,7.0,16.0,,,,3.0,9.0,,0.0,SPAIN,BALEARIC ISLANDS,,,0.75,3.0,,,1.0,,,,,1.0,,
1972.0,8.0,17.0,23.0,44.0,5.9,4.0,1.0,7.1,0.0,PAPUA NEW GUINEA,SOLOMON SEA,-6.0,152.9,0.6,1.0,-1.0,,,,,,,,,
1892.0,11.0,18.0,,,,3.0,1.0,7.0,0.0,INDONESIA,SERAM ISLAND,-3.0,127.75,,1.0,,-1.0,,,,,,,,
1964.0,4.0,2.0,1.0,11.0,51.0,3.0,3.0,7.0,0.0,INDONESIA,OFF NORTHWEST COAST OF INDONESIA,5.8,95.4,,1.0,-0.5,0.0,,,,,,3.0,,
1954.0,9.0,9.0,1.0,4.0,37.0,4.0,3.0,6.7,0.0,ALGERIA,SEA OF ALBORAN,36.283,1.467,0.33,4.0,,,1243.0,,,5000.0,6.0,3.0,20000.0,
1913.0,7.0,28.0,6.0,40.0,,1.0,1.0,7.0,0.0,PERU,S. PERU,-16.6,-73.3,,1.0,,,,,,,,,,
1966.0,12.0,31.0,18.0,23.0,11.1,4.0,1.0,7.8,0.0,SOLOMON ISLANDS,SANTA CRUZ ISLANDS,-11.893,166.445,2.0,7.0,,1.0,,,,,,,,
1872.0,1.0,13.0,,,,-1.0,9.0,,0.0,USA,HAWAII,,,,1.0,,,,,,,,,,
1847.0,10.0,19.0,,,,2.0,1.0,,0.0,CHILE,CENTRAL CHILE,-31.61,-71.18,,1.0,,,,,,,,,,
1938.0,3.0,,,,,4.0,8.0,,0.0,NORWAY,WESTERN NORWAY,62.333,6.967,,0.0,,2.0,,,,,,,,
1863.0,,,,,,1.0,0.0,,0.0,CANADA,NEWFOUNDLAND,,,,0.0,,,,,,,,,,
1867.0,8.0,5.0,,,,1.0,0.0,,0.0,AUSTRALIA,SYDNEY HARBOR,-33.8,151.3,,0.0,,-1.0,,,,,,,,
1899.0,9.0,29.0,17.0,3.0,,4.0,3.0,7.8,0.0,INDONESIA,BANDA SEA,-3.0,128.5,12.0,10.0,3.6,3.0,2460.0,,,300.0,,3.0,,
1958.0,1.0,19.0,14.0,7.0,27.0,4.0,1.0,7.6,0.0,ECUADOR,COLOMBIA-ECUADOR,1.5,-79.5,,3.0,,2.0,115.0,,,46.0,,2.0,,
2016.0,3.0,2.0,12.0,49.0,11.0,4.0,1.0,7.8,0.0,INDONESIA,SW. SUMATRA,-4.952,94.33,0.21,13.0,,,,,,,,,,
1857.0,9.0,17.0,22.0,,,0.0,1.0,,0.0,TURKEY,MARMARA SEA,40.2,29.0,,1.0,,,,,,,,2.0,,
1859.0,10.0,20.0,,,,2.0,1.0,,0.0,INDONESIA,SOUTH OF JAVA,-9.0,111.0,,1.0,,1.0,2.0,,,,,1.0,,
1944.0,9.0,14.0,,,,1.0,9.0,,0.0,USA,NEW JERSEY COAST,38.933,-74.9,,1.0,,,,,,,,,,
1808.0,8.0,8.0,,,,4.0,1.0,6.5,0.0,JAPAN,"E. AWA, TOKUSHIMA PREFECTURE",33.9,134.8,1.5,1.0,0.5,0.5,,,,,,,,
1811.0,12.0,16.0,8.0,15.0,,0.0,1.0,8.5,0.0,USA,AR: NE -  NEW MADRID EARTHQUAKES,35.6,-90.4,,4.0,,,,,,,,3.0,,
1948.0,4.0,17.0,16.0,11.0,0.0,4.0,1.0,7.2,0.0,JAPAN,TOKAIDO,33.1,135.6,0.6,3.0,-0.7,-1.0,,,,,,,,
1904.0,8.0,25.0,10.0,0.0,,1.0,2.0,,0.0,NEW ZEALAND,NEW ZEALAND,-39.12,177.2,,0.0,,,,,,,,,,
1993.0,7.0,12.0,13.0,17.0,11.9,4.0,1.0,7.7,19.0,JAPAN,SEA OF JAPAN,42.851,139.197,32.0,196.0,5.0,3.1,231.0,,,233.0,1207.0,4.0,2374.0,
1861.0,5.0,5.0,,,,-1.0,11.0,,0.0,USA,N. CALIFORNIA,,,,1.0,,,,,,,,,,
1934.0,7.0,18.0,1.0,36.0,24.0,3.0,1.0,7.7,0.0,PANAMA,COSTA RICA-PANAMA,8.0,-82.5,,2.0,1.0,1.5,,,,4.0,0.05,1.0,,
1854.0,10.0,22.0,3.0,35.0,,2.0,1.0,,0.0,USA,N. CALIFORNIA,37.8,-122.4,,1.0,,0.0,,,,,,,,
1844.0,3.0,8.0,,,,-1.0,0.0,,0.0,JAPAN,"IAMACHI, JAPAN",,,,0.0,1.0,1.0,,,,,,,,
1994.0,1.0,21.0,2.0,24.0,29.9,4.0,1.0,7.0,0.0,INDONESIA,HALMAHERA,1.015,127.733,2.0,3.0,1.0,1.5,9.0,,,300.0,,2.0,,550.0
1875.0,3.0,28.0,,,,3.0,1.0,8.0,0.0,NEW CALEDONIA,"LIFOU ISLAND, LOYALTY ISLANDS",-20.0,168.5,4.0,5.0,2.0,2.5,25.0,,,25.0,,3.0,,
2019.0,6.0,18.0,13.0,22.0,19.0,4.0,1.0,6.4,0.0,JAPAN,NIIGATA,38.646,139.472,0.1,5.0,,,,,,28.0,,2.0,,144.0
1981.0,1.0,18.0,18.0,17.0,24.4,4.0,1.0,6.9,0.0,JAPAN,E. HONSHU ISLAND,38.64,142.75,0.37,28.0,-1.3,,,,,,,,,
1932.0,6.0,18.0,10.0,12.0,33.3,4.0,1.0,7.8,0.0,MEXICO,CENTRAL MEXICO,19.081,-103.631,1.0,2.0,1.0,0.5,,,,,,2.0,,
1988.0,8.0,20.0,23.0,9.0,9.5,0.0,1.0,6.6,0.0,BANGLADESH,BANGLADESH,26.755,86.616,,1.0,,,998.0,,1.0,,131.5,4.0,,
1934.0,7.0,18.0,19.0,40.0,24.0,3.0,1.0,7.8,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS,-11.907,166.731,0.65,3.0,-0.7,,,,,,,,,
1897.0,6.0,12.0,11.0,6.0,,0.0,1.0,8.7,0.0,INDIA,ASSAM,26.0,91.0,,1.0,,,1542.0,,,,,4.0,,
1995.0,5.0,13.0,8.0,47.0,12.7,-1.0,1.0,6.6,0.0,GREECE,GREECE,40.149,21.695,,1.0,,,,,,,,,,
1931.0,8.0,7.0,2.0,11.0,44.2,1.0,1.0,7.0,0.0,PAPUA NEW GUINEA,BISMARCK SEA,-3.417,142.077,,2.0,,,,,,,,,,
1802.0,8.0,,,,,2.0,1.0,,0.0,INDONESIA,BANDA SEA,-3.7,128.2,,1.0,1.0,1.5,,,,,,2.0,,
1915.0,8.0,,,,,1.0,1.0,,0.0,PAPUA NEW GUINEA,"HUON GULF, SOLOMON SEA",,,,0.0,,,,,,,,,,
1879.0,8.0,8.0,,,,2.0,0.0,,0.0,CHILE,CENTRAL CHILE,-33.0,-71.6,,1.0,,1.5,,,,,,,,
1928.0,5.0,2.0,21.0,54.0,32.0,1.0,1.0,6.2,0.0,GREECE,NORTH AEGEAN,39.6,29.1,,0.0,,,,,,,,,,
1911.0,2.0,18.0,21.0,35.0,12.0,3.0,1.0,6.7,0.0,ALBANIA,OCHRIDA LAKE,40.9,20.8,,0.0,,,,,,,,,,
2011.0,7.0,6.0,19.0,3.0,18.2,4.0,1.0,7.6,0.0,NEW ZEALAND,KERMADEC ISLANDS,-29.539,-176.34,1.2,24.0,,,,,,,,,,
1979.0,7.0,18.0,,,,4.0,8.0,,1.0,INDONESIA,LOMBLEN ISLAND [LEMBATA],-8.6,123.5,9.0,1.0,,,1239.0,,,32.0,,3.0,,
2008.0,10.0,28.0,,,,3.0,9.0,,0.0,USA,MAINE,43.8,-69.7,3.6,5.0,,,,,,,0.02,1.0,,
1861.0,2.0,21.0,,,,0.0,1.0,,0.0,INDONESIA,WANAIDJAS,,,,1.0,,,,,,,,,,
1961.0,2.0,12.0,21.0,53.0,0.0,4.0,1.0,6.6,0.0,RUSSIA,S. KURIL ISLANDS,43.2,147.9,1.0,5.0,,-0.5,,,,,,,,
1845.0,9.0,,,,,-1.0,1.0,,0.0,JAPAN,"NAGASAKI, JAPAN",,,,1.0,1.0,0.0,,,,,,,,
1843.0,10.0,18.0,,,,2.0,1.0,6.5,0.0,GREECE,ISLAND OF CHALKI,36.3,27.6,,1.0,,4.0,,,,,,,,
1847.0,7.0,9.0,,,,4.0,8.0,,0.0,PORTUGAL,AZORES,39.483,-31.233,7.0,2.0,,,10.0,100.0,2.0,,,,,
1870.0,10.0,28.0,9.0,45.0,,3.0,1.0,,0.0,ITALY,TYRRHENIAN SEA,39.28,16.28,,0.0,,,,,,,,,,
1987.0,3.0,24.0,12.0,49.0,47.0,4.0,1.0,5.1,0.0,JAPAN,HONSHU ISLAND,37.447,137.865,0.16,3.0,,,,,,,,,,
1886.0,12.0,,,,,4.0,8.0,,0.0,NEW ZEALAND,"JACKSON BAY, SOUTH ISLAND",-43.957,168.616,,0.0,,,,,,,,,,
1931.0,2.0,13.0,1.0,27.0,16.0,1.0,1.0,7.1,0.0,NEW ZEALAND,N. NEW ZEALAND,-39.5,177.0,0.1,1.0,,0.0,,,,,,,,
1987.0,11.0,26.0,1.0,43.0,14.0,-1.0,1.0,6.6,0.0,INDONESIA,TIMOR SEA,-8.247,124.155,0.1,0.0,,,,,,,,,,
1860.0,4.0,8.0,,,,4.0,1.0,7.5,0.0,HAITI,ANSE-A-VEAU,18.52,-73.35,,4.0,,,,,,,,,,
1878.0,1.0,28.0,,,,1.0,0.0,,0.0,CHILE,CENTRAL CHILE,-33.0,-71.6,,5.0,,1.5,,,,,,1.0,,
1866.0,9.0,12.0,,,,1.0,6.0,,0.0,USA TERRITORY,"MANUA ISLANDS, AMERICAN SAMOA",-14.214,-169.59,,1.0,,,,,,,,,,
1907.0,9.0,24.0,12.0,58.0,0.0,3.0,3.0,5.5,0.0,USA,"SKAGWAY, AK",59.5,-135.5,0.7,1.0,-0.5,0.0,,,,,,1.0,,
1990.0,5.0,,,,,1.0,0.0,,0.0,PHILIPPINES,"CANIGUIN IS.,PHILIPPINES",7.0,126.0,5.0,1.0,,,,,,,,,,
1990.0,2.0,8.0,7.0,15.0,32.2,4.0,1.0,6.6,0.0,PHILIPPINES,PHILIPPINES,9.755,124.694,2.1,0.0,,,,,,300.0,0.9,1.0,,600.0
1949.0,2.0,9.0,13.0,28.0,39.0,1.0,1.0,,0.0,GREECE,WEST COAST OF GREECE,38.2,20.0,,0.0,,,,,,,,,,
1881.0,6.0,29.0,,,,3.0,1.0,,0.0,NEW ZEALAND,PIGEON BAY (BANKS PENINSULA),-43.69,172.9,3.0,2.0,,,,,,,,1.0,,
